Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'091099993',110,  ,KG,0,13339,31917,0,0,0,0,2853,10870,0,2000,1653,0,1000,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,301,0,5406,18031,0,1000,280
2,2025,'091099993',118,  ,KG,0,39993,62903,0,4981,13389,0,2316,3555,0,2846,7470,0,6469,13265,0,3681,5079,0,0,0,0,2556,6471,0,3745,9176,0,0,0,0,11214,1194,0,0,0,0,2185,3304
2,2025,'091099993',123,  ,KG,0,702920,146001,0,35000,9676,0,114000,26288,0,65600,14889,0,105620,21467,0,25000,6177,0,20000,6206,0,70000,13235,0,49500,8339,0,34500,5523,0,86500,14066,0,51500,12154,0,45700,7981
2,2025,'091099993',131,  ,KG,0,590,1265,0,0,0,0,100,226,0,0,0,0,420,825,0,0,0,0,70,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'091099993',506,  ,KG,0,350,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,465,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'091099993',546,  ,KG,0,12735,62583,0,1200,4901,0,240,826,0,0,0,0,0,0,0,295,1207,0,0,0,0,0,0,0,1300,7809,0,0,0,0,0,0,0,1500,6650,0,8200,41190
2,2025,'091099994',105,  ,KG,0,58410,146541,0,6000,8279,0,0,0,0,7088,16026,0,3346,17471,0,11784,22082,0,1086,5399,0,8040,22600,0,11066,22830,0,8040,23122,0,0,0,0,1232,5709,0,728,3023
2,2025,'091099994',110,  ,KG,0,9506,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,466,0,0,0,0,0,0,0,1510,424,0,0,0,0,980,282,0,5016,1486
2,2025,'091099994',123,  ,KG,0,595455,163849,0,56495,17548,0,58900,17345,0,66000,16594,0,88000,21864,0,0,0,0,45820,14147,0,30620,8289,0,66000,16388,0,38780,11662,0,57740,15959,0,60020,16702,0,27080,7351
2,2025,'091099994',131,  ,KG,0,1705,2666,0,0,0,0,0,0,0,0,0,0,230,709,0,0,0,0,0,0,0,120,284,0,0,0,0,0,0,0,340,1123,0,0,0,0,1015,550
2,2025,'091099994',210,  ,KG,0,25,394,0,0,0,0,0,0,0,0,0,0,0,0,0,25,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'091099994',234,  ,KG,0,240,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,352,0,0,0
2,2025,'091099994',302,  ,KG,0,99000,27825,0,0,0,0,0,0,0,0,0,0,24000,5536,0,1000,1758,0,0,0,0,24000,5542,0,49000,13133,0,0,0,0,1000,1856,0,0,0,0,0,0
2,2025,'091099994',506,  ,KG,0,1696,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'09XXXXXXA',118,  ,KG,0,242105,488119,0,10405,27777,0,0,0,0,24800,43518,0,6000,10861,0,29700,67723,0,31000,67544,0,0,0,0,53100,93104,0,39500,82199,0,0,0,0,23000,45584,0,24600,49809
2,2025,'09XXXXXXA',133,  ,KG,0,40,8755,0,0,0,0,0,0,0,0,0,0,40,8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100119010',302,  ,MT,0,232383,11790156,0,29715,1642852,0,8444,434681,0,19798,996174,0,13977,690921,0,32316,1555469,0,3000,145936,0,31552,1549359,0,8439,428722,0,20888,1050379,0,13422,682586,0,33655,1748690,0,17177,864387
2,2025,'100119010',304,  ,MT,0,3114,236089,0,0,0,0,0,0,0,773,49087,0,0,0,0,1326,121808,0,830,51192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,14002
2,2025,'100119090',220,  ,MT,0,19,3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3444
2,2025,'100191099',223,  ,MT,0,10,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1336,0,0,0,0,0,0
2,2025,'100199016',304,  ,MT,0,43203,1865216,0,4233,189905,0,2997,131476,0,4839,205601,0,0,0,0,0,0,0,0,0,0,0,0,0,4871,201954,0,2845,115814,0,3704,153877,0,19206,842351,0,508,24238
2,2025,'100199019',210,  ,MT,0,5298,498792,0,378,21482,0,431,33620,0,0,0,0,421,24511,0,0,0,0,0,0,0,1891,195103,0,205,16686,0,0,0,0,1301,167997,0,0,0,0,671,39393
2,2025,'100199019',302,  ,MT,0,1877313,83601987,0,171858,8413361,0,107003,4949147,0,90638,4085902,0,178548,7859344,0,215558,9115565,0,178449,7661267,0,107068,4724472,0,137734,6303492,0,197656,8777591,0,78342,3323547,0,165071,7190438,0,249388,11197861
2,2025,'100199019',304,  ,MT,0,2023503,88592734,0,96077,4945288,0,156171,7637260,0,225377,9933240,0,127600,5618684,0,209585,8800060,0,215407,9179051,0,129021,5475475,0,143758,6172531,0,140030,5792665,0,184902,7741690,0,197271,8491124,0,198304,8805666
2,2025,'100199019',601,  ,MT,0,758017,37045639,0,33619,1994579,0,118916,5911894,0,26714,1301318,0,80993,3926438,0,26863,1227879,0,70890,3309645,0,86170,4208101,0,44811,2169780,0,68953,3241935,0,45567,2183255,0,95520,4777342,0,59001,2793473
2,2025,'100199096',302,  ,MT,0,23901,1082997,0,3963,179978,0,10614,485700,0,1694,75247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977,221783,0,2653,120289
2,2025,'100199096',601,  ,MT,0,362364,15174829,0,13870,614922,0,23693,1035327,0,39568,1636595,0,22355,913696,0,36560,1462447,0,35973,1438377,0,31302,1277983,0,38947,1612861,0,24489,1014138,0,41785,1780432,0,15034,649169,0,38788,1738882
2,2025,'100199099',103,  ,MT,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0
2,2025,'100199099',213,  ,MT,0,80,10537,0,0,0,0,0,0,0,41,3114,0,0,0,0,20,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3941,0,0,0
2,2025,'100199099',220,  ,MT,0,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1462,0,0,0,0,0,0,0,0,0,0,1,1606,0,0,0,0,0,0,0,0,0
2,2025,'100199099',231,  ,MT,0,174,28383,0,0,0,0,0,0,0,0,0,0,60,8938,0,0,0,0,0,0,0,0,0,0,0,0,0,114,19445,0,0,0,0,0,0,0,0,0
2,2025,'100199099',302,  ,MT,0,541,99051,0,0,0,0,101,19284,0,40,7496,0,0,0,0,100,17800,0,120,20699,0,80,14466,0,100,19306,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100199099',304,  ,MT,0,8971,489328,0,9,2407,0,120,26256,0,120,25026,0,7,615,0,0,0,0,1479,69637,0,2801,132746,0,4335,212220,0,0,0,0,0,0,0,0,0,0,100,20421
2,2025,'100199099',407,  ,MT,0,3,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100210010',304,  ,MT,0,514,130055,0,40,6433,0,0,0,0,0,0,0,8,1770,0,11,2480,0,86,19986,0,16,7260,0,113,32367,0,79,18625,0,78,21080,0,55,12936,0,28,7118
2,2025,'100290010',302,  ,MT,0,150,8842,0,51,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2823,0,0,0,0,0,0,0,50,2938,0,0,0,0,0,0
2,2025,'100290090',213,  ,MT,0,6131,402148,0,0,0,0,419,27037,0,420,26799,0,1066,69167,0,987,61375,0,500,34276,0,926,58733,0,819,56411,0,518,32257,0,161,13845,0,315,22248,0,0,0
2,2025,'100290090',222,  ,MT,0,689,58083,0,0,0,0,0,0,0,63,5063,0,0,0,0,0,0,0,355,29876,0,230,19540,0,41,3604,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100290090',302,  ,MT,0,1494,111104,0,0,0,0,180,16411,0,0,0,0,287,16082,0,200,16872,0,160,13477,0,120,10169,0,345,24561,0,122,6635,0,0,0,0,80,6897,0,0,0
2,2025,'100290090',304,  ,MT,0,3,495,0,3,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100310090',304,  ,MT,0,87,20840,0,0,0,0,0,0,0,46,11364,0,0,0,0,0,0,0,41,9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100310090',606,  ,MT,0,28,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100390011',302,  ,MT,0,1200,46496,0,0,0,0,0,0,0,220,8297,0,0,0,0,0,0,0,380,13926,0,0,0,0,380,15003,0,0,0,0,0,0,0,0,0,0,220,9270
2,2025,'100390011',601,  ,MT,0,440,18691,0,220,9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,9275,0,0,0,0,0,0
2,2025,'100390019',302,  ,MT,0,37634,2107010,0,119,8143,0,431,28682,0,551,46326,0,0,0,0,881,56359,0,21182,1149914,0,171,12021,0,0,0,0,0,0,0,0,0,0,857,57076,0,13442,748489
2,2025,'100390019',304,  ,MT,0,12188,1227285,0,1597,144778,0,1126,108828,0,1189,113151,0,60,5734,0,610,53546,0,959,96743,0,821,85326,0,375,41511,0,1697,188013,0,1189,116408,0,1558,164736,0,1007,108511
2,2025,'100390019',601,  ,MT,0,97950,4599868,0,0,0,0,11839,533196,0,511,21820,0,0,0,0,23367,1028738,0,6177,279481,0,24165,1104788,0,3550,227929,0,0,0,0,11337,567666,0,16506,812595,0,498,23655
2,2025,'100390091',302,  ,MT,0,471425,19008576,0,48030,1982363,0,45277,1819969,0,31336,1205012,0,32990,1311205,0,50999,1987366,0,12102,473264,0,23281,911194,0,8646,341301,0,49941,1986644,0,36202,1461651,0,45730,1886571,0,86891,3642036
2,2025,'100390091',601,  ,MT,0,517022,20727241,0,53183,2283613,0,28379,1165711,0,48115,1868591,0,40603,1565143,0,63914,2430841,0,33897,1272096,0,54487,2118408,0,60099,2427007,0,36336,1486117,0,66363,2754620,0,18683,796288,0,12963,558806
2,2025,'100390099',103,  ,MT,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0
2,2025,'100390099',205,  ,MT,0,206,32402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6967,0,40,5310,0,0,0,0,0,0,0,82,12613,0,0,0,0,42,7512
2,2025,'100390099',210,  ,MT,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852
2,2025,'100390099',302,  ,MT,0,184,25247,0,0,0,0,0,0,0,29,3477,0,45,6478,0,22,2982,0,44,6057,0,0,0,0,22,3087,0,0,0,0,0,0,0,0,0,0,22,3166
2,2025,'100390099',304,  ,MT,0,20,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100390099',551,  ,MT,0,5,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100390099',601,  ,MT,0,283,13598,0,21,1088,0,171,8050,0,41,2203,0,0,0,0,0,0,0,0,0,0,50,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410010',223,  ,MT,0,3,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,393,0,0,0,0,0,0
2,2025,'100410010',227,  ,MT,0,180,35992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,35992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410010',304,  ,MT,0,1462,359339,0,95,35305,0,272,63301,0,162,38141,0,97,25356,0,580,138959,0,113,26839,0,143,31438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410010',409,  ,MT,0,698,117760,0,75,14345,0,39,7618,0,0,0,0,225,35601,0,100,14578,0,75,14097,0,0,0,0,21,4673,0,0,0,0,0,0,0,0,0,0,163,26848
2,2025,'100410010',410,  ,MT,0,75,13528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410010',412,  ,MT,0,100,18593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,18593,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410010',601,  ,MT,0,1507,241334,0,0,0,0,0,0,0,18,2726,0,272,40172,0,369,60392,0,317,40970,0,334,60319,0,197,36755,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410090',213,  ,MT,0,102,22743,0,0,0,0,0,0,0,0,0,0,22,6229,0,80,16514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410090',304,  ,MT,0,2,1220,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,967
2,2025,'100410090',412,  ,MT,0,198,28062,0,0,0,0,0,0,0,0,0,0,48,7104,0,100,13892,0,0,0,0,0,0,0,50,7066,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100410090',601,  ,MT,0,290,37875,0,32,2676,0,60,9602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,25597,0,0,0,0,0,0,0,0,0
2,2025,'100490000',103,  ,MT,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0
2,2025,'100490000',123,  ,MT,0,19,1496,0,19,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100490000',210,  ,MT,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0
2,2025,'100490000',224,  ,MT,0,25,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1302,0,0,0
2,2025,'100490000',302,  ,MT,0,35400,2210421,0,2630,179177,0,3118,205088,0,3860,244206,0,2948,181811,0,3797,226237,0,2394,141968,0,3185,190946,0,2413,147785,0,2674,165838,0,3002,182701,0,2080,132793,0,3299,211871
2,2025,'100490000',304,  ,MT,0,0,275,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100490000',412,  ,MT,0,40,7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3681,0,20,3701,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100490000',601,  ,MT,0,2375,160909,0,87,8577,0,59,5048,0,25,1762,0,42,3332,0,35,2455,0,65,6735,0,372,22773,0,429,31428,0,364,22506,0,303,17325,0,370,24065,0,224,14903
2,2025,'100510010',111,  ,MT,0,85,83945,0,0,0,0,11,10680,0,0,0,0,25,30427,0,0,0,0,0,0,0,49,42838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',210,  ,MT,0,1456,1596091,0,15,16547,0,274,250769,0,353,411238,0,526,585400,0,171,217447,0,80,69187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45503
2,2025,'100510010',213,  ,MT,0,5,6666,0,0,0,0,0,0,0,0,0,0,5,6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',220,  ,MT,0,1,1706,0,0,0,0,0,0,0,0,0,0,1,1427,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',225,  ,MT,0,62,50936,0,0,0,0,40,34310,0,0,0,0,22,16626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',245,  ,MT,0,76,46893,0,0,0,0,0,0,0,0,0,0,0,0,0,65,38317,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8576,0,0,0,0,0,0
2,2025,'100510010',246,  ,MT,0,0,211,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',304,  ,MT,0,91,113493,0,88,74403,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36842
2,2025,'100510010',409,  ,MT,0,369,287500,0,76,65903,0,144,93033,0,96,84121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44443
2,2025,'100510010',601,  ,MT,0,34,27326,0,0,0,0,0,0,0,5,4478,0,29,22848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510010',606,  ,MT,0,498,455768,0,196,179361,0,302,276407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510020',210,  ,MT,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510020',304,  ,MT,0,0,383,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510020',305,  ,MT,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,308,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100510020',409,  ,MT,0,0,1555,0,0,0,0,0,0,0,0,0,0,0,708,0,0,306,0,0,264,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590010',223,  ,MT,0,294,27708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,15481,0,0,0,0,126,12227,0,0,0,0,0,0,0,0,0
2,2025,'100590010',304,  ,MT,0,11529583,435466129,0,764283,30616985,0,864171,34329699,0,877977,34652826,0,1109222,43670292,0,1018890,38089737,0,1020500,37834065,0,941387,34993243,0,900944,32812796,0,973715,34725482,0,998095,35831424,0,820619,30373179,0,1239780,47536401
2,2025,'100590010',410,  ,MT,0,276882,10387266,0,163267,6378356,0,9061,343223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24958,829071,0,53636,1867862,0,25960,968754
2,2025,'100590020',105,  ,MT,0,8,4450,0,6,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590020',127,  ,MT,0,31,19537,0,0,0,0,6,3436,0,0,0,0,5,3512,0,0,0,0,6,3835,0,0,0,0,4,2414,0,0,0,0,5,3283,0,2,1456,0,3,1601
2,2025,'100590020',210,  ,MT,0,23,4449,0,0,0,0,0,0,0,1,406,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3606,0,0,0,0,0,0,0,0,0,0,1,437
2,2025,'100590020',234,  ,MT,0,7,757,0,0,0,0,0,0,0,0,0,0,4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,325,0,0,0
2,2025,'100590020',304,  ,MT,0,11626,1701928,0,685,110132,0,1014,156236,0,598,87234,0,894,134451,0,1021,143458,0,1266,170710,0,1178,178216,0,896,123926,0,498,67575,0,1646,244628,0,1057,151983,0,873,133379
2,2025,'100590020',410,  ,MT,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2,2025,'100590020',413,  ,MT,0,224,21170,0,52,5328,0,21,1760,0,73,6606,0,0,0,0,0,0,0,0,0,0,26,2454,0,0,0,0,0,0,0,0,0,0,26,2609,0,26,2413
2,2025,'100590020',551,  ,MT,0,327,44137,0,46,7131,0,0,0,0,24,3315,0,24,3168,0,24,3111,0,24,3145,0,45,5845,0,20,3027,0,24,3093,0,24,3081,0,24,3175,0,48,6046
2,2025,'100590020',601,  ,MT,0,0,329,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590091',304,  ,MT,0,2861983,112523077,0,184810,7681374,0,184742,7680893,0,276836,11158981,0,243209,9827176,0,276712,11102035,0,259408,10026502,0,309661,12161520,0,271801,10408247,0,253529,9482661,0,175811,6386604,0,243072,9401276,0,182392,7205808
2,2025,'100590091',410,  ,MT,0,81094,3293318,0,25681,1016204,0,7487,300863,0,4012,157997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43914,1818254
2,2025,'100590092',304,  ,MT,0,61975,2805788,0,13049,593552,0,7478,350458,0,9215,426056,0,2021,78369,0,5567,252074,0,917,39899,0,3232,150269,0,5648,247401,0,3117,136151,0,4253,191178,0,6181,288980,0,1297,51401
2,2025,'100590095',304,  ,MT,0,185591,7028292,0,12670,507413,0,13817,546591,0,22542,882529,0,7394,287945,0,17505,664511,0,13826,515041,0,14859,554177,0,17006,635217,0,16114,582262,0,14082,510498,0,15699,576308,0,20077,765800
2,2025,'100590095',410,  ,MT,0,10864,406249,0,5213,199912,0,233,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,73819,0,3365,123823
2,2025,'100590096',123,  ,MT,0,4876,296624,0,864,54174,0,478,29343,0,412,26289,0,64,3562,0,538,31352,0,234,14047,0,297,17612,0,149,8968,0,572,33856,0,523,32147,0,149,9753,0,596,35521
2,2025,'100590096',210,  ,MT,0,31,2934,0,8,842,0,0,0,0,20,1821,0,0,0,0,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590096',227,  ,MT,0,12,1441,0,12,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590096',304,  ,MT,0,104660,4813813,0,380,18052,0,6821,327700,0,14331,660991,0,100,3727,0,7271,329274,0,11290,512519,0,8640,397527,0,19023,865819,0,14044,627310,0,14154,656045,0,2169,116913,0,6437,297936
2,2025,'100590099',105,  ,MT,0,10,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2081,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590099',127,  ,MT,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,509,0,0,0
2,2025,'100590099',208,  ,MT,0,9,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100590099',223,  ,MT,0,294,26933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,19210,0,84,7723,0,0,0,0,0,0,0,0,0
2,2025,'100590099',304,  ,MT,0,440591,17422362,0,56235,2227464,0,14875,606918,0,26240,1014461,0,22510,962471,0,33206,1251993,0,44862,1741206,0,53734,2080650,0,12128,466454,0,55728,2267447,0,36981,1421288,0,29618,1161725,0,54474,2220285
2,2025,'100590099',305,  ,MT,0,21,8626,0,0,0,0,0,0,0,0,0,0,2,1878,0,4,350,0,0,0,0,7,3974,0,2,218,0,6,2206,0,0,0,0,0,0,0,0,0
2,2025,'100590099',407,  ,MT,0,1372,519513,0,4,1496,0,347,139007,0,227,87893,0,641,239393,0,4,1612,0,0,0,0,15,4961,0,0,0,0,38,12711,0,0,0,0,64,21724,0,32,10716
2,2025,'100590099',410,  ,MT,0,433,14570,0,0,0,0,433,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100620010',105,  ,MT,0,39,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100620010',110,  ,MT,0,599,78749,0,299,38801,0,0,0,0,0,0,0,300,39948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100620010',304,  ,MT,0,80,10193,0,80,10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100620010',601,  ,MT,0,3164,466319,0,0,0,0,0,0,0,0,0,0,947,137153,0,237,38481,0,559,86145,0,86,13966,0,776,115223,0,129,19569,0,0,0,0,430,55782,0,0,0
2,2025,'100620090',103,  ,MT,0,1,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,781,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'100620090',106,  ,MT,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,290,0,0,0
2,2025,'100620090',110,  ,MT,0,52,11692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11177,0,0,0,0,2,251,0,0,0,0,0,0,0,2,264
2,2025,'100620090',111,  ,MT,0,0,465,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
2,2025,'100620090',123,  ,MT,0,2,612,0,0,0,0,0,0,0,0,0,0,0,0,0,2,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
2,2025,'100630010',105,  ,MT,0,97123,12283400,0,12144,1384621,0,60,7774,0,201,25838,0,0,0,0,12074,1408161,0,0,0,0,0,0,0,12034,1410253,0,682,83185,0,0,0,0,11876,1514151,0,48052,6449417
